payroll_id,employee_id,hospital_id,simulation_timestamp,gross_salary,net_salary,notes
3872,3872,,2025-04-25 12:00:00,1766.1038461538462,1412.8830769230772,Bi-weekly salaried payout
3873,3873,,2025-04-25 12:00:00,7707.039230769231,6165.631384615385,Bi-weekly salaried payout
3874,3874,,2025-04-25 12:00:00,7300.098846153846,5840.079076923077,Bi-weekly salaried payout
3875,3875,,2025-04-25 12:00:00,5851.912307692308,4681.529846153847,Bi-weekly salaried payout
3876,3876,,2025-04-25 12:00:00,5589.532692307693,4471.626153846154,Bi-weekly salaried payout
3877,3877,,2025-04-25 12:00:00,5240.608846153847,4192.487076923077,Bi-weekly salaried payout
3878,3878,,2025-04-25 12:00:00,8823.115,7058.492,Bi-weekly salaried payout
3879,3879,,2025-04-25 12:00:00,9673.22,7738.576,Bi-weekly salaried payout
3880,3880,,2025-04-25 12:00:00,8523.668076923077,6818.934461538462,Bi-weekly salaried payout
3881,3881,,2025-04-25 12:00:00,11513.49423076923,9210.795384615385,Bi-weekly salaried payout
3882,3882,,2025-04-25 12:00:00,7125.385,5700.308000000001,Bi-weekly salaried payout
3883,3883,,2025-04-25 12:00:00,10089.21423076923,8071.371384615384,Bi-weekly salaried payout
3884,3884,,2025-04-25 12:00:00,10550.601538461538,8440.481230769232,Bi-weekly salaried payout
3885,3885,,2025-04-25 12:00:00,3009.1130769230767,2407.2904615384614,Bi-weekly salaried payout
3886,3886,,2025-04-25 12:00:00,3503.3688461538463,2802.695076923077,Bi-weekly salaried payout
3887,3887,,2025-04-25 12:00:00,10431.481923076923,8345.18553846154,Bi-weekly salaried payout
3888,3888,,2025-04-25 12:00:00,4055.601923076923,3244.4815384615385,Bi-weekly salaried payout
3889,3889,,2025-04-25 12:00:00,1914.4007692307691,1531.5206153846154,Bi-weekly salaried payout
3890,3890,,2025-04-25 12:00:00,2810.975,2248.78,Bi-weekly salaried payout
3891,3891,,2025-04-25 12:00:00,10558.028076923078,8446.422461538463,Bi-weekly salaried payout
3892,3892,,2025-04-25 12:00:00,7248.736923076923,5798.989538461538,Bi-weekly salaried payout
3893,3893,,2025-04-25 12:00:00,3646.1384615384613,2916.9107692307693,Bi-weekly salaried payout
3894,3894,,2025-04-25 12:00:00,11079.35,8863.480000000001,Bi-weekly salaried payout
3895,3895,,2025-04-25 12:00:00,7054.528461538462,5643.622769230769,Bi-weekly salaried payout
3896,3896,,2025-04-25 12:00:00,2952.255769230769,2361.8046153846153,Bi-weekly salaried payout
3897,3897,,2025-04-25 12:00:00,7256.462307692308,5805.169846153847,Bi-weekly salaried payout
3898,3898,,2025-04-25 12:00:00,10649.712692307692,8519.770153846153,Bi-weekly salaried payout
3899,3899,,2025-04-25 12:00:00,2433.335769230769,1946.6686153846154,Bi-weekly salaried payout
3900,3900,,2025-04-25 12:00:00,11404.201923076924,9123.361538461539,Bi-weekly salaried payout
3901,3901,,2025-04-25 12:00:00,4231.831153846154,3385.4649230769232,Bi-weekly salaried payout
3902,3902,,2025-04-25 12:00:00,10694.418461538462,8555.53476923077,Bi-weekly salaried payout
3903,3903,,2025-04-25 12:00:00,5600.908846153846,4480.727076923077,Bi-weekly salaried payout
3904,3904,,2025-04-25 12:00:00,6024.4792307692305,4819.583384615385,Bi-weekly salaried payout
3905,3905,,2025-04-25 12:00:00,8488.772307692308,6791.017846153847,Bi-weekly salaried payout
3906,3906,,2025-04-25 12:00:00,11511.242307692308,9208.993846153846,Bi-weekly salaried payout
3907,3907,,2025-04-25 12:00:00,3128.2723076923075,2502.617846153846,Bi-weekly salaried payout
3908,3908,,2025-04-25 12:00:00,10261.796923076923,8209.43753846154,Bi-weekly salaried payout
3909,3909,,2025-04-25 12:00:00,8554.98346153846,6843.986769230769,Bi-weekly salaried payout
3910,3910,,2025-04-25 12:00:00,4568.915384615385,3655.132307692308,Bi-weekly salaried payout
3911,3911,,2025-04-25 12:00:00,4810.063076923077,3848.0504615384616,Bi-weekly salaried payout
3912,3912,,2025-04-25 12:00:00,10206.64,8165.312,Bi-weekly salaried payout
3913,3913,,2025-04-25 12:00:00,9277.753076923076,7422.202461538462,Bi-weekly salaried payout
3914,3914,,2025-04-25 12:00:00,8856.466923076923,7085.173538461539,Bi-weekly salaried payout
3915,3915,,2025-04-25 12:00:00,4530.579230769231,3624.4633846153847,Bi-weekly salaried payout
3916,3916,,2025-04-25 12:00:00,7068.858846153847,5655.087076923078,Bi-weekly salaried payout
3917,3917,,2025-04-25 12:00:00,7544.34923076923,6035.479384615384,Bi-weekly salaried payout
3918,3918,,2025-04-25 12:00:00,3900.5307692307692,3120.4246153846157,Bi-weekly salaried payout
3919,3919,,2025-04-25 12:00:00,3288.5626923076925,2630.850153846154,Bi-weekly salaried payout
3920,3920,,2025-04-25 12:00:00,8304.913461538461,6643.930769230769,Bi-weekly salaried payout
3921,3921,,2025-04-25 12:00:00,4430.315,3544.252,Bi-weekly salaried payout
3922,3922,,2025-04-25 12:00:00,9164.25576923077,7331.404615384616,Bi-weekly salaried payout
3923,3923,,2025-04-25 12:00:00,2532.878846153846,2026.303076923077,Bi-weekly salaried payout
3924,3924,,2025-04-25 12:00:00,2992.078076923077,2393.6624615384617,Bi-weekly salaried payout
3925,3925,,2025-04-25 12:00:00,9671.012692307693,7736.810153846155,Bi-weekly salaried payout
3926,3926,,2025-04-25 12:00:00,6987.242692307692,5589.794153846154,Bi-weekly salaried payout
3927,3927,,2025-04-25 12:00:00,9583.558846153846,7666.847076923077,Bi-weekly salaried payout
3928,3928,,2025-04-25 12:00:00,2030.1938461538462,1624.155076923077,Bi-weekly salaried payout
3929,3929,,2025-04-25 12:00:00,7538.763846153846,6031.011076923078,Bi-weekly salaried payout
3930,3930,,2025-04-25 12:00:00,7284.256538461538,5827.405230769231,Bi-weekly salaried payout
3931,3931,,2025-04-25 12:00:00,5939.288461538462,4751.430769230769,Bi-weekly salaried payout
3932,3932,,2025-04-25 12:00:00,5977.660769230769,4782.128615384615,Bi-weekly salaried payout
3933,3933,,2025-04-25 12:00:00,9511.493076923078,7609.194461538463,Bi-weekly salaried payout
3934,3934,,2025-04-25 12:00:00,5371.620769230769,4297.2966153846155,Bi-weekly salaried payout
3935,3935,,2025-04-25 12:00:00,6158.6069230769235,4926.885538461539,Bi-weekly salaried payout
3936,3936,,2025-04-25 12:00:00,9948.113461538462,7958.49076923077,Bi-weekly salaried payout
3937,3937,,2025-04-25 12:00:00,5857.0192307692305,4685.615384615385,Bi-weekly salaried payout
3938,3938,,2025-04-25 12:00:00,7761.451153846154,6209.160923076924,Bi-weekly salaried payout
3939,3939,,2025-04-25 12:00:00,11292.963846153847,9034.371076923078,Bi-weekly salaried payout
3940,3940,,2025-04-25 12:00:00,2912.3657692307693,2329.8926153846155,Bi-weekly salaried payout
3941,3941,,2025-04-25 12:00:00,8241.15346153846,6592.922769230769,Bi-weekly salaried payout
3942,3942,,2025-04-25 12:00:00,6158.473846153846,4926.779076923078,Bi-weekly salaried payout
3943,3943,,2025-04-25 12:00:00,9189.047307692308,7351.2378461538465,Bi-weekly salaried payout
3944,3944,,2025-04-25 12:00:00,5953.679615384615,4762.943692307693,Bi-weekly salaried payout
3945,3945,,2025-04-25 12:00:00,7914.959615384615,6331.967692307692,Bi-weekly salaried payout
3946,3946,,2025-04-25 12:00:00,10307.431923076923,8245.94553846154,Bi-weekly salaried payout
3947,3947,,2025-04-25 12:00:00,5520.058076923077,4416.046461538462,Bi-weekly salaried payout
3948,3948,,2025-04-25 12:00:00,5397.663846153846,4318.131076923077,Bi-weekly salaried payout
3949,3949,,2025-04-25 12:00:00,9022.73346153846,7218.186769230769,Bi-weekly salaried payout
3950,3950,,2025-04-25 12:00:00,4811.108076923077,3848.8864615384614,Bi-weekly salaried payout
3951,3951,,2025-04-25 12:00:00,10863.206923076923,8690.565538461538,Bi-weekly salaried payout
3952,3952,,2025-04-25 12:00:00,2617.0711538461537,2093.6569230769232,Bi-weekly salaried payout
3953,3953,,2025-04-25 12:00:00,11017.555769230768,8814.044615384615,Bi-weekly salaried payout
3954,3954,,2025-04-25 12:00:00,5541.536538461539,4433.229230769231,Bi-weekly salaried payout
3955,3955,,2025-04-25 12:00:00,10200.405769230769,8160.324615384616,Bi-weekly salaried payout
3956,3956,,2025-04-25 12:00:00,5446.948461538462,4357.55876923077,Bi-weekly salaried payout
3957,3957,,2025-04-25 12:00:00,3720.3884615384613,2976.3107692307694,Bi-weekly salaried payout
3958,3958,,2025-04-25 12:00:00,11183.123076923077,8946.498461538462,Bi-weekly salaried payout
3959,3959,,2025-04-25 12:00:00,3030.305,2424.244,Bi-weekly salaried payout
3960,3960,,2025-04-25 12:00:00,10921.617307692308,8737.293846153847,Bi-weekly salaried payout
3961,3961,,2025-04-25 12:00:00,11456.163461538461,9164.930769230768,Bi-weekly salaried payout
3962,3962,,2025-04-25 12:00:00,8831.28423076923,7065.027384615384,Bi-weekly salaried payout
3963,3963,,2025-04-25 12:00:00,6292.957307692308,5034.365846153847,Bi-weekly salaried payout
3964,3964,,2025-04-25 12:00:00,4952.6853846153845,3962.1483076923078,Bi-weekly salaried payout
3965,3965,,2025-04-25 12:00:00,7391.2719230769235,5913.0175384615395,Bi-weekly salaried payout
3966,3966,,2025-04-25 12:00:00,7760.726538461538,6208.581230769231,Bi-weekly salaried payout
3967,3967,,2025-04-25 12:00:00,3831.6484615384616,3065.3187692307692,Bi-weekly salaried payout
3968,3968,,2025-04-25 12:00:00,9749.555,7799.644,Bi-weekly salaried payout
3969,3969,,2025-04-25 12:00:00,2765.616153846154,2212.492923076923,Bi-weekly salaried payout
3970,3970,,2025-04-25 12:00:00,4701.649615384616,3761.3196923076925,Bi-weekly salaried payout
3971,3971,,2025-04-25 12:00:00,5751.071538461539,4600.857230769231,Bi-weekly salaried payout
3972,3972,,2025-04-25 12:00:00,5340.841153846154,4272.672923076923,Bi-weekly salaried payout
3973,3973,,2025-04-25 12:00:00,5649.528846153846,4519.623076923077,Bi-weekly salaried payout
3974,3974,,2025-04-25 12:00:00,4657.600384615384,3726.0803076923075,Bi-weekly salaried payout
3975,3975,,2025-04-25 12:00:00,10820.164230769231,8656.131384615384,Bi-weekly salaried payout
3976,3976,,2025-04-25 12:00:00,3020.8534615384615,2416.6827692307693,Bi-weekly salaried payout
3977,3977,,2025-04-25 12:00:00,6951.129230769231,5560.903384615385,Bi-weekly salaried payout
3978,3978,,2025-04-25 12:00:00,8767.116153846155,7013.692923076924,Bi-weekly salaried payout
3979,3979,,2025-04-25 12:00:00,4787.067307692308,3829.653846153846,Bi-weekly salaried payout
3980,3980,,2025-04-25 12:00:00,3846.663076923077,3077.330461538462,Bi-weekly salaried payout
3981,3981,,2025-04-25 12:00:00,8331.455,6665.164000000001,Bi-weekly salaried payout
3982,3982,,2025-04-25 12:00:00,4576.174615384615,3660.9396923076924,Bi-weekly salaried payout
3983,3983,,2025-04-25 12:00:00,3095.251153846154,2476.2009230769236,Bi-weekly salaried payout
3984,3984,,2025-04-25 12:00:00,2247.0515384615383,1797.6412307692308,Bi-weekly salaried payout
3985,3985,,2025-04-25 12:00:00,10698.473846153845,8558.779076923076,Bi-weekly salaried payout
3986,3986,,2025-04-25 12:00:00,3756.7276923076925,3005.3821538461543,Bi-weekly salaried payout
3987,3987,,2025-04-25 12:00:00,7350.283076923077,5880.226461538462,Bi-weekly salaried payout
3988,3988,,2025-04-25 12:00:00,3597.745,2878.196,Bi-weekly salaried payout
3989,3989,,2025-04-25 12:00:00,6093.095769230769,4874.476615384616,Bi-weekly salaried payout
3990,3990,,2025-04-25 12:00:00,10091.310384615384,8073.048307692308,Bi-weekly salaried payout
3991,3991,,2025-04-25 12:00:00,10836.066923076924,8668.853538461539,Bi-weekly salaried payout
3992,3992,,2025-04-25 12:00:00,2525.752692307692,2020.6021538461537,Bi-weekly salaried payout
3993,3993,,2025-04-25 12:00:00,5935.488076923077,4748.390461538462,Bi-weekly salaried payout
3994,3994,,2025-04-25 12:00:00,5785.22,4628.176,Bi-weekly salaried payout
3995,3995,,2025-04-25 12:00:00,7777.303846153846,6221.843076923077,Bi-weekly salaried payout
3996,3996,,2025-04-25 12:00:00,10517.539615384616,8414.031692307693,Bi-weekly salaried payout
3997,3997,,2025-04-25 12:00:00,8891.526923076923,7113.221538461538,Bi-weekly salaried payout
3998,3998,,2025-04-25 12:00:00,5003.750384615385,4003.000307692308,Bi-weekly salaried payout
3999,3999,,2025-04-25 12:00:00,2221.336923076923,1777.0695384615385,Bi-weekly salaried payout
4000,4000,,2025-04-25 12:00:00,3294.3123076923075,2635.449846153846,Bi-weekly salaried payout
4001,4001,,2025-04-25 12:00:00,9320.92653846154,7456.741230769232,Bi-weekly salaried payout
4002,4002,,2025-04-25 12:00:00,6445.050769230769,5156.040615384616,Bi-weekly salaried payout
4003,4003,,2025-04-25 12:00:00,9056.51653846154,7245.213230769232,Bi-weekly salaried payout
4004,4004,,2025-04-25 12:00:00,2610.8746153846155,2088.6996923076927,Bi-weekly salaried payout
4005,4005,,2025-04-25 12:00:00,6490.543461538461,5192.434769230769,Bi-weekly salaried payout
4006,4006,,2025-04-25 12:00:00,10507.428846153845,8405.943076923077,Bi-weekly salaried payout
4007,4007,,2025-04-25 12:00:00,3493.964615384615,2795.1716923076924,Bi-weekly salaried payout
4008,4008,,2025-04-25 12:00:00,8838.732307692308,7070.985846153846,Bi-weekly salaried payout
4009,4009,,2025-04-25 12:00:00,11197.420384615385,8957.93630769231,Bi-weekly salaried payout
4010,4010,,2025-04-25 12:00:00,4187.76423076923,3350.2113846153843,Bi-weekly salaried payout
4011,4011,,2025-04-25 12:00:00,7436.244615384616,5948.995692307693,Bi-weekly salaried payout
4012,4012,,2025-04-25 12:00:00,11518.976923076923,9215.181538461538,Bi-weekly salaried payout
4013,4013,,2025-04-25 12:00:00,1759.2003846153846,1407.3603076923077,Bi-weekly salaried payout
4014,4014,,2025-04-25 12:00:00,6512.995,5210.396000000001,Bi-weekly salaried payout
4015,4015,,2025-04-25 12:00:00,3217.423846153846,2573.939076923077,Bi-weekly salaried payout
4016,4016,,2025-04-25 12:00:00,8722.969230769231,6978.375384615385,Bi-weekly salaried payout
4017,4017,,2025-04-25 12:00:00,5434.272307692308,4347.417846153846,Bi-weekly salaried payout
4018,4018,,2025-04-25 12:00:00,7873.915,6299.1320000000005,Bi-weekly salaried payout
4019,4019,,2025-04-25 12:00:00,10915.063461538462,8732.050769230771,Bi-weekly salaried payout
4020,4020,,2025-04-25 12:00:00,5674.949230769231,4539.959384615385,Bi-weekly salaried payout
4021,4021,,2025-04-25 12:00:00,10854.952692307692,8683.962153846154,Bi-weekly salaried payout
4022,4022,,2025-04-25 12:00:00,7612.133076923077,6089.7064615384625,Bi-weekly salaried payout
4023,4023,,2025-04-25 12:00:00,7255.638076923077,5804.510461538463,Bi-weekly salaried payout
4024,4024,,2025-04-25 12:00:00,10887.24923076923,8709.799384615384,Bi-weekly salaried payout
4025,4025,,2025-04-25 12:00:00,7774.166538461538,6219.333230769231,Bi-weekly salaried payout
4026,4026,,2025-04-25 12:00:00,4484.764615384615,3587.8116923076923,Bi-weekly salaried payout
4027,4027,,2025-04-25 12:00:00,1731.0073076923077,1384.8058461538462,Bi-weekly salaried payout
4028,4028,,2025-04-25 12:00:00,7298.997307692308,5839.1978461538465,Bi-weekly salaried payout
4029,4029,,2025-04-25 12:00:00,6339.088461538461,5071.2707692307695,Bi-weekly salaried payout
4030,4030,,2025-04-25 12:00:00,7185.129615384615,5748.103692307693,Bi-weekly salaried payout
4031,4031,,2025-04-25 12:00:00,2464.666923076923,1971.7335384615385,Bi-weekly salaried payout
4032,4032,,2025-04-25 12:00:00,9984.616538461538,7987.6932307692305,Bi-weekly salaried payout
4033,4033,,2025-04-25 12:00:00,7103.386153846154,5682.708923076923,Bi-weekly salaried payout
4034,4034,,2025-04-25 12:00:00,1951.3173076923076,1561.0538461538463,Bi-weekly salaried payout
4035,4035,,2025-04-25 12:00:00,3674.13,2939.304,Bi-weekly salaried payout
4036,4036,,2025-04-25 12:00:00,7555.506153846154,6044.404923076923,Bi-weekly salaried payout
4037,4037,,2025-04-25 12:00:00,5517.200769230769,4413.760615384615,Bi-weekly salaried payout
4038,4038,,2025-04-25 12:00:00,4183.858846153847,3347.0870769230773,Bi-weekly salaried payout
4039,4039,,2025-04-25 12:00:00,8989.52923076923,7191.623384615385,Bi-weekly salaried payout
4040,4040,,2025-04-25 12:00:00,6935.410769230769,5548.328615384616,Bi-weekly salaried payout
4041,4041,,2025-04-25 12:00:00,2550.3296153846154,2040.2636923076925,Bi-weekly salaried payout
4042,4042,,2025-04-25 12:00:00,3918.898846153846,3135.119076923077,Bi-weekly salaried payout
4043,4043,,2025-04-25 12:00:00,3272.4088461538463,2617.927076923077,Bi-weekly salaried payout
4044,4044,,2025-04-25 12:00:00,2107.9334615384614,1686.3467692307693,Bi-weekly salaried payout
4045,4045,,2025-04-25 12:00:00,4522.100384615384,3617.680307692308,Bi-weekly salaried payout
4046,4046,,2025-04-25 12:00:00,4320.503461538461,3456.402769230769,Bi-weekly salaried payout
4047,4047,,2025-04-25 12:00:00,6809.901153846154,5447.920923076923,Bi-weekly salaried payout
4048,4048,,2025-04-25 12:00:00,10112.024615384615,8089.619692307692,Bi-weekly salaried payout
4049,4049,,2025-04-25 12:00:00,6342.352692307692,5073.882153846154,Bi-weekly salaried payout
4050,4050,,2025-04-25 12:00:00,6669.925,5335.9400000000005,Bi-weekly salaried payout
4051,4051,,2025-04-25 12:00:00,2898.8423076923077,2319.0738461538463,Bi-weekly salaried payout
4052,4052,,2025-04-25 12:00:00,6248.053846153846,4998.443076923078,Bi-weekly salaried payout
4053,4053,,2025-04-25 12:00:00,5271.326153846154,4217.060923076923,Bi-weekly salaried payout
4054,4054,,2025-04-25 12:00:00,5930.627307692308,4744.501846153847,Bi-weekly salaried payout
4055,4055,,2025-04-25 12:00:00,7897.626153846154,6318.100923076923,Bi-weekly salaried payout
4056,4056,,2025-04-25 12:00:00,5515.889615384615,4412.711692307693,Bi-weekly salaried payout
4057,4057,,2025-04-25 12:00:00,5100.24,4080.192,Bi-weekly salaried payout
4058,4058,,2025-04-25 12:00:00,2802.7323076923076,2242.1858461538463,Bi-weekly salaried payout
4059,4059,,2025-04-25 12:00:00,9851.473846153845,7881.1790769230765,Bi-weekly salaried payout
4060,4060,,2025-04-25 12:00:00,10722.860769230769,8578.288615384616,Bi-weekly salaried payout
4061,4061,,2025-04-25 12:00:00,4557.573846153846,3646.0590769230766,Bi-weekly salaried payout
4062,4062,,2025-04-25 12:00:00,11516.737692307692,9213.390153846154,Bi-weekly salaried payout
4063,4063,,2025-04-25 12:00:00,10542.358846153846,8433.887076923076,Bi-weekly salaried payout
4064,4064,,2025-04-25 12:00:00,3731.0765384615383,2984.861230769231,Bi-weekly salaried payout
4065,4065,,2025-04-25 12:00:00,4565.731153846154,3652.584923076923,Bi-weekly salaried payout
4066,4066,,2025-04-25 12:00:00,6350.0623076923075,5080.049846153846,Bi-weekly salaried payout
4067,4067,,2025-04-25 12:00:00,7800.874230769231,6240.6993846153855,Bi-weekly salaried payout
4068,4068,,2025-04-25 12:00:00,11347.160384615385,9077.728307692309,Bi-weekly salaried payout
4069,4069,,2025-04-25 12:00:00,2124.826923076923,1699.8615384615384,Bi-weekly salaried payout
4070,4070,,2025-04-25 12:00:00,9584.050384615384,7667.240307692307,Bi-weekly salaried payout
4071,4071,,2025-04-25 12:00:00,4876.1853846153845,3900.948307692308,Bi-weekly salaried payout
4072,4072,,2025-04-25 12:00:00,7695.908076923077,6156.726461538462,Bi-weekly salaried payout
4073,4073,,2025-04-25 12:00:00,6041.69,4833.352,Bi-weekly salaried payout
4074,4074,,2025-04-25 12:00:00,3146.826153846154,2517.4609230769233,Bi-weekly salaried payout
4075,4075,,2025-04-25 12:00:00,6792.599615384615,5434.079692307692,Bi-weekly salaried payout
4076,4076,,2025-04-25 12:00:00,4330.9788461538465,3464.7830769230773,Bi-weekly salaried payout
4077,4077,,2025-04-25 12:00:00,4719.846153846154,3775.8769230769235,Bi-weekly salaried payout
4078,4078,,2025-04-25 12:00:00,4069.5584615384614,3255.646769230769,Bi-weekly salaried payout
4079,4079,,2025-04-25 12:00:00,4771.64,3817.3120000000004,Bi-weekly salaried payout
4080,4080,,2025-04-25 12:00:00,8650.279615384616,6920.2236923076925,Bi-weekly salaried payout
4081,4081,,2025-04-25 12:00:00,5064.496923076923,4051.5975384615385,Bi-weekly salaried payout
4082,4082,,2025-04-25 12:00:00,6000.304615384615,4800.243692307692,Bi-weekly salaried payout
4083,4083,,2025-04-25 12:00:00,8677.177307692307,6941.741846153846,Bi-weekly salaried payout
4084,4084,,2025-04-25 12:00:00,5636.517307692307,4509.213846153846,Bi-weekly salaried payout
4085,4085,,2025-04-25 12:00:00,8618.455384615385,6894.764307692309,Bi-weekly salaried payout
4086,4086,,2025-04-25 12:00:00,4784.791153846154,3827.832923076923,Bi-weekly salaried payout
4087,4087,,2025-04-25 12:00:00,10044.711153846154,8035.768923076924,Bi-weekly salaried payout
4088,4088,,2025-04-25 12:00:00,10705.341538461538,8564.273230769231,Bi-weekly salaried payout
4089,4089,,2025-04-25 12:00:00,4512.094230769231,3609.675384615385,Bi-weekly salaried payout
4090,4090,,2025-04-25 12:00:00,5897.078076923077,4717.662461538462,Bi-weekly salaried payout
4091,4091,,2025-04-25 12:00:00,11289.468846153846,9031.575076923078,Bi-weekly salaried payout
4092,4092,,2025-04-25 12:00:00,8789.903846153846,7031.923076923077,Bi-weekly salaried payout
4093,4093,,2025-04-25 12:00:00,8311.245769230769,6648.996615384615,Bi-weekly salaried payout
4094,4094,,2025-04-25 12:00:00,6960.733461538462,5568.586769230769,Bi-weekly salaried payout
4095,4095,,2025-04-25 12:00:00,4356.553076923077,3485.242461538462,Bi-weekly salaried payout
4096,4096,,2025-04-25 12:00:00,6045.830769230769,4836.664615384615,Bi-weekly salaried payout
4097,4097,,2025-04-25 12:00:00,9712.086538461539,7769.669230769232,Bi-weekly salaried payout
4098,4098,,2025-04-25 12:00:00,2219.1496153846156,1775.3196923076925,Bi-weekly salaried payout
4099,4099,,2025-04-25 12:00:00,10270.008846153845,8216.007076923077,Bi-weekly salaried payout
4100,4100,,2025-04-25 12:00:00,4773.205384615385,3818.564307692308,Bi-weekly salaried payout
4101,4101,,2025-04-25 12:00:00,2727.2207692307693,2181.7766153846155,Bi-weekly salaried payout
4102,4102,,2025-04-25 12:00:00,5674.3946153846155,4539.515692307693,Bi-weekly salaried payout
4103,4103,,2025-04-25 12:00:00,7947.243076923077,6357.794461538462,Bi-weekly salaried payout
4104,4104,,2025-04-25 12:00:00,5552.7288461538465,4442.183076923077,Bi-weekly salaried payout
4105,4105,,2025-04-25 12:00:00,5793.534615384616,4634.827692307693,Bi-weekly salaried payout
4106,4106,,2025-04-25 12:00:00,1967.7469230769232,1574.1975384615387,Bi-weekly salaried payout
4107,4107,,2025-04-25 12:00:00,6238.108461538462,4990.48676923077,Bi-weekly salaried payout
4108,4108,,2025-04-25 12:00:00,5553.732692307693,4442.986153846155,Bi-weekly salaried payout
4109,4109,,2025-04-25 12:00:00,10498.000384615385,8398.400307692309,Bi-weekly salaried payout
4110,4110,,2025-04-25 12:00:00,8342.34923076923,6673.879384615385,Bi-weekly salaried payout
4111,4111,,2025-04-25 12:00:00,11033.577307692307,8826.861846153846,Bi-weekly salaried payout
4112,4112,,2025-04-25 12:00:00,5291.329615384615,4233.063692307692,Bi-weekly salaried payout
4113,4113,,2025-04-25 12:00:00,9462.671153846153,7570.136923076923,Bi-weekly salaried payout
4114,4114,,2025-04-25 12:00:00,11006.49,8805.192000000001,Bi-weekly salaried payout
4115,4115,,2025-04-25 12:00:00,11332.663846153846,9066.131076923077,Bi-weekly salaried payout
4116,4116,,2025-04-25 12:00:00,9484.223846153845,7587.379076923076,Bi-weekly salaried payout
4117,4117,,2025-04-25 12:00:00,3013.62,2410.896,Bi-weekly salaried payout
4118,4118,,2025-04-25 12:00:00,8976.15076923077,7180.920615384616,Bi-weekly salaried payout
4119,4119,,2025-04-25 12:00:00,4162.249230769231,3329.799384615385,Bi-weekly salaried payout
4120,4120,,2025-04-25 12:00:00,5743.640384615384,4594.912307692308,Bi-weekly salaried payout
4121,4121,,2025-04-25 12:00:00,8614.640384615384,6891.712307692308,Bi-weekly salaried payout
4122,4122,,2025-04-25 12:00:00,9190.315769230769,7352.252615384616,Bi-weekly salaried payout
4123,4123,,2025-04-25 12:00:00,2988.8084615384614,2391.0467692307693,Bi-weekly salaried payout
4124,4124,,2025-04-25 12:00:00,10440.360769230769,8352.288615384616,Bi-weekly salaried payout
4125,4125,,2025-04-25 12:00:00,6193.951538461539,4955.161230769231,Bi-weekly salaried payout
4126,4126,,2025-04-25 12:00:00,3609.6753846153847,2887.740307692308,Bi-weekly salaried payout
4127,4127,,2025-04-25 12:00:00,11455.129230769231,9164.103384615386,Bi-weekly salaried payout
4128,4128,,2025-04-25 12:00:00,9105.1,7284.080000000001,Bi-weekly salaried payout
4129,4129,,2025-04-25 12:00:00,5904.1011538461535,4723.280923076923,Bi-weekly salaried payout
4130,4130,,2025-04-25 12:00:00,3497.42,2797.936,Bi-weekly salaried payout
4131,4131,,2025-04-25 12:00:00,2505.3715384615384,2004.2972307692307,Bi-weekly salaried payout
4132,4132,,2025-04-25 12:00:00,3743.7723076923075,2995.017846153846,Bi-weekly salaried payout
4133,4133,,2025-04-25 12:00:00,5936.201923076923,4748.961538461538,Bi-weekly salaried payout
4134,4134,,2025-04-25 12:00:00,7565.766538461538,6052.613230769231,Bi-weekly salaried payout
4135,4135,,2025-04-25 12:00:00,3957.2965384615386,3165.837230769231,Bi-weekly salaried payout
4136,4136,,2025-04-25 12:00:00,6836.674615384615,5469.3396923076925,Bi-weekly salaried payout
4137,4137,,2025-04-25 12:00:00,1808.295,1446.6360000000002,Bi-weekly salaried payout
4138,4138,,2025-04-25 12:00:00,10335.735769230769,8268.588615384615,Bi-weekly salaried payout
4139,4139,,2025-04-25 12:00:00,9194.763076923076,7355.810461538462,Bi-weekly salaried payout
4140,4140,,2025-04-25 12:00:00,5756.23,4604.9839999999995,Bi-weekly salaried payout
4141,4141,,2025-04-25 12:00:00,10945.186538461538,8756.14923076923,Bi-weekly salaried payout
4142,4142,,2025-04-25 12:00:00,10295.688461538462,8236.550769230771,Bi-weekly salaried payout
4143,4143,,2025-04-25 12:00:00,10136.902307692308,8109.521846153846,Bi-weekly salaried payout
4144,4144,,2025-04-25 12:00:00,2214.501923076923,1771.6015384615384,Bi-weekly salaried payout
4145,4145,,2025-04-25 12:00:00,8205.469230769231,6564.375384615385,Bi-weekly salaried payout
4146,4146,,2025-04-25 12:00:00,8463.126923076923,6770.501538461539,Bi-weekly salaried payout
4147,4147,,2025-04-25 12:00:00,5993.500384615385,4794.800307692308,Bi-weekly salaried payout
4148,4148,,2025-04-25 12:00:00,6412.683461538461,5130.14676923077,Bi-weekly salaried payout
4149,4149,,2025-04-25 12:00:00,4583.7719230769235,3667.017538461539,Bi-weekly salaried payout
4150,4150,,2025-04-25 12:00:00,8495.25,6796.200000000001,Bi-weekly salaried payout
4151,4151,,2025-04-25 12:00:00,9838.142307692307,7870.513846153846,Bi-weekly salaried payout
4152,4152,,2025-04-25 12:00:00,8648.277692307693,6918.622153846154,Bi-weekly salaried payout
4153,4153,,2025-04-25 12:00:00,4692.8569230769235,3754.285538461539,Bi-weekly salaried payout
4154,4154,,2025-04-25 12:00:00,7027.632692307692,5622.1061538461545,Bi-weekly salaried payout
4155,4155,,2025-04-25 12:00:00,3234.353076923077,2587.482461538462,Bi-weekly salaried payout
