payment_id,hospital_id,supplier_id,amount,simulation_timestamp,description
1210,13,1,495000.0,2025-04-24 11:51:52.990929,Inventory restock
1211,13,8,50000.0,2025-04-24 11:51:52.993954,Inventory restock
1212,13,11,2500000.0,2025-04-24 11:51:52.996867,Inventory restock
1213,13,1,5000.0,2025-04-24 11:51:52.999486,Inventory restock
1214,13,4,10000.0,2025-04-24 11:51:53.002190,Inventory restock
1215,13,1,500000.0,2025-04-24 11:51:53.004843,Inventory restock
1216,13,1,25000.0,2025-04-24 11:51:53.007482,Inventory restock
1217,14,3,500000.0,2025-04-24 11:51:53.010213,Inventory restock
1218,14,1,5000.0,2025-04-24 11:51:53.012874,Inventory restock
1219,14,1,12500.0,2025-04-24 11:51:53.015404,Inventory restock
1220,14,6,10000.0,2025-04-24 11:51:53.017926,Inventory restock
1221,14,2,50000.0,2025-04-24 11:51:53.020627,Inventory restock
1222,14,4,25000.0,2025-04-24 11:51:53.023236,Inventory restock
1223,14,1,100000.0,2025-04-24 11:51:53.025889,Inventory restock
1224,14,4,250000.0,2025-04-24 11:51:53.028672,Inventory restock
1225,14,2,2500.0,2025-04-24 11:51:53.031384,Inventory restock
1226,14,5,15000.0,2025-04-24 11:51:53.033997,Inventory restock
1227,14,5,500000.0,2025-04-24 11:51:53.036654,Inventory restock
1228,14,1,100000.0,2025-04-24 11:51:53.039283,Inventory restock
1229,14,1,25000000.0,2025-04-24 11:51:53.041952,Inventory restock
1230,14,8,50000.0,2025-04-24 11:51:53.044769,Inventory restock
1231,14,2,3750000.0,2025-04-24 11:51:53.047428,Inventory restock
1232,14,4,500000.0,2025-04-24 11:51:53.050198,Inventory restock
1233,14,2,500000.0,2025-04-24 11:51:53.052879,Inventory restock
1234,14,1,4050000.0,2025-04-24 11:51:53.055795,Inventory restock
1235,14,1,25000.0,2025-04-24 11:51:53.058722,Inventory restock
1236,14,1,100000.0,2025-04-24 11:51:53.061597,Inventory restock
1237,14,4,7500.0,2025-04-24 11:51:53.064224,Inventory restock
1238,14,6,10000000.0,2025-04-24 11:51:53.066933,Inventory restock
1239,14,9,75000.0,2025-04-24 11:51:53.069613,Inventory restock
1240,14,1,500000.0,2025-04-24 11:51:53.072315,Inventory restock
1241,14,7,25000.0,2025-04-24 11:51:53.074996,Inventory restock
1242,14,1,500000.0,2025-04-24 11:51:53.077898,Inventory restock
1243,14,9,500000.0,2025-04-24 11:51:53.080613,Inventory restock
1244,14,1,500000.0,2025-04-24 11:51:53.083335,Inventory restock
1245,14,1,10000.0,2025-04-24 11:51:53.086043,Inventory restock
1246,14,1,5000.0,2025-04-24 11:51:53.088707,Inventory restock
1247,14,6,500000.0,2025-04-24 11:51:53.091467,Inventory restock
1248,14,3,500000.0,2025-04-24 11:51:53.094485,Inventory restock
1249,14,5,7425000.0,2025-04-24 11:51:53.097312,Inventory restock
1250,14,2,500000.0,2025-04-24 11:51:53.100287,Inventory restock
1251,14,6,500000.0,2025-04-24 11:51:53.103031,Inventory restock
1252,14,3,1039500.0,2025-04-24 11:51:53.105812,Inventory restock
1253,14,7,150000.0,2025-04-24 11:51:53.108649,Inventory restock
1254,14,1,250000.0,2025-04-24 11:51:53.111703,Inventory restock
1255,14,3,5000000.0,2025-04-24 11:51:53.114696,Inventory restock
1256,14,2,2500000.0,2025-04-24 11:51:53.117525,Inventory restock
1257,14,3,500000.0,2025-04-24 11:51:53.120297,Inventory restock
1258,14,1,50000.0,2025-04-24 11:51:53.123079,Inventory restock
1259,14,1,10000.0,2025-04-24 11:51:53.125915,Inventory restock
1260,14,1,500000.0,2025-04-24 11:51:53.128934,Inventory restock
1261,14,4,10000000.0,2025-04-24 11:51:53.131756,Inventory restock
1262,14,4,10000.0,2025-04-24 11:51:53.134527,Inventory restock
1263,14,2,50000.0,2025-04-24 11:51:53.137338,Inventory restock
1264,14,1,49500.0,2025-04-24 11:51:53.140101,Inventory restock
1265,14,10,500000.0,2025-04-24 11:51:53.143307,Inventory restock
1266,14,3,25000.0,2025-04-24 11:51:53.146304,Inventory restock
1267,14,1,500000.0,2025-04-24 11:51:53.149143,Inventory restock
1268,14,8,50000.0,2025-04-24 11:51:53.152024,Inventory restock
1269,14,4,81000.0,2025-04-24 11:51:53.154897,Inventory restock
1270,14,5,500000.0,2025-04-24 11:51:53.158133,Inventory restock
1271,14,1,500000.0,2025-04-24 11:51:53.161364,Inventory restock
1272,14,4,1500.0,2025-04-24 11:51:53.164488,Inventory restock
1273,14,4,2500000.0,2025-04-24 11:51:53.167532,Inventory restock
1274,14,15,500000.0,2025-04-24 11:51:53.170553,Inventory restock
1275,14,1,500000.0,2025-04-24 11:51:53.173707,Inventory restock
1276,14,1,5000000.0,2025-04-24 11:51:53.176900,Inventory restock
1277,14,15,500000.0,2025-04-24 11:51:53.180079,Inventory restock
1278,14,1,500000.0,2025-04-24 11:51:53.183094,Inventory restock
1279,14,3,100000.0,2025-04-24 11:51:53.185890,Inventory restock
1280,14,4,500000.0,2025-04-24 11:51:53.188848,Inventory restock
1281,14,7,1000000.0,2025-04-24 11:51:53.191899,Inventory restock
1282,14,1,7500.0,2025-04-24 11:51:53.195136,Inventory restock
1283,14,5,250000.0,2025-04-24 11:51:53.198120,Inventory restock
1284,14,5,500000.0,2025-04-24 11:51:53.201009,Inventory restock
1285,14,1,10000.0,2025-04-24 11:51:53.203933,Inventory restock
1286,14,1,12500.0,2025-04-24 11:51:53.206851,Inventory restock
1287,14,3,495000.0,2025-04-24 11:51:53.209902,Inventory restock
1288,14,4,15000.0,2025-04-24 11:51:53.213205,Inventory restock
1289,14,1,500000.0,2025-04-24 11:51:53.216204,Inventory restock
1290,14,1,100000.0,2025-04-24 11:51:53.219268,Inventory restock
1291,14,3,7000.0,2025-04-24 11:51:53.222367,Inventory restock
1292,14,3,50000.0,2025-04-24 11:51:53.225468,Inventory restock
1293,14,1,50000.0,2025-04-24 11:51:53.228791,Inventory restock
1294,14,3,500000.0,2025-04-24 11:51:53.231830,Inventory restock
1295,14,2,500000.0,2025-04-24 11:51:53.234743,Inventory restock
1296,14,1,250000.0,2025-04-24 11:51:53.237912,Inventory restock
1297,14,2,500000.0,2025-04-24 11:51:53.240908,Inventory restock
1298,14,1,7000.0,2025-04-24 11:51:53.244188,Inventory restock
1299,14,1,25000.0,2025-04-24 11:51:53.247289,Inventory restock
1300,14,4,500000.0,2025-04-24 11:51:53.250391,Inventory restock
1301,14,3,250000.0,2025-04-24 11:51:53.253442,Inventory restock
1302,14,1,25000.0,2025-04-24 11:51:53.256437,Inventory restock
1303,14,1,50000.0,2025-04-24 11:51:53.259632,Inventory restock
1304,14,1,5000.0,2025-04-24 11:51:53.262872,Inventory restock
1305,14,2,500000.0,2025-04-24 11:51:53.265898,Inventory restock
1306,14,4,50000.0,2025-04-24 11:51:53.268946,Inventory restock
1307,14,11,5000000.0,2025-04-24 11:51:53.271945,Inventory restock
1308,14,3,500000.0,2025-04-24 11:51:53.274998,Inventory restock
1309,14,3,15000.0,2025-04-24 11:51:53.278456,Inventory restock
1310,14,10,40500.0,2025-04-24 11:51:53.281701,Inventory restock
1311,14,1,50000.0,2025-04-24 11:51:53.285047,Inventory restock
1312,14,9,25000.0,2025-04-24 11:51:53.288053,Inventory restock
1313,14,1,500000.0,2025-04-24 11:51:53.291080,Inventory restock
1314,14,3,10000.0,2025-04-24 11:51:53.294289,Inventory restock
1315,14,1,500000.0,2025-04-24 11:51:53.297552,Inventory restock
1316,14,1,500000.0,2025-04-24 11:51:53.300678,Inventory restock
1317,14,4,100000.0,2025-04-24 11:51:53.303901,Inventory restock
1318,14,4,500000.0,2025-04-24 11:51:53.307066,Inventory restock
1319,14,1,15000.0,2025-04-24 11:51:53.310186,Inventory restock
1320,14,4,500000.0,2025-04-24 11:51:53.313395,Inventory restock
1321,14,4,2000000.0,2025-04-24 11:51:53.316469,Inventory restock
1322,14,2,25000.0,2025-04-24 11:51:53.319469,Inventory restock
1323,14,1,50000.0,2025-04-24 11:51:53.322500,Inventory restock
1324,14,2,500000.0,2025-04-24 11:51:53.325582,Inventory restock
1325,14,1,25000.0,2025-04-24 11:51:53.328809,Inventory restock
1326,14,5,500000.0,2025-04-24 11:51:53.332136,Inventory restock
1327,14,1,2500000.0,2025-04-24 11:51:53.335417,Inventory restock
1328,14,1,30000.0,2025-04-24 11:51:53.338671,Inventory restock
1329,14,3,500000.0,2025-04-24 11:51:53.341796,Inventory restock
1330,14,7,250000.0,2025-04-24 11:51:53.345093,Inventory restock
1331,14,1,500000.0,2025-04-24 11:51:53.348332,Inventory restock
1332,14,8,50000.0,2025-04-24 11:51:53.351482,Inventory restock
1333,14,11,2500000.0,2025-04-24 11:51:53.354739,Inventory restock
1334,14,1,5000.0,2025-04-24 11:51:53.358013,Inventory restock
1335,14,4,10000.0,2025-04-24 11:51:53.361535,Inventory restock
1336,14,1,500000.0,2025-04-24 11:51:53.364909,Inventory restock
1337,14,1,25000.0,2025-04-24 11:51:53.368354,Inventory restock
1338,15,3,500000.0,2025-04-24 11:51:53.371604,Inventory restock
1339,15,1,5000.0,2025-04-24 11:51:53.374881,Inventory restock
1340,15,1,12500.0,2025-04-24 11:51:53.378360,Inventory restock
1341,15,6,10000.0,2025-04-24 11:51:53.381695,Inventory restock
1342,15,2,50000.0,2025-04-24 11:51:53.384930,Inventory restock
1343,15,4,25000.0,2025-04-24 11:51:53.388176,Inventory restock
1344,15,1,100000.0,2025-04-24 11:51:53.391491,Inventory restock
1345,15,4,250000.0,2025-04-24 11:51:53.395035,Inventory restock
1346,15,2,2500.0,2025-04-24 11:51:53.398350,Inventory restock
1347,15,5,15000.0,2025-04-24 11:51:53.401651,Inventory restock
1348,15,5,500000.0,2025-04-24 11:51:53.405031,Inventory restock
1349,15,1,121000.0,2025-04-24 11:51:53.408391,Inventory restock
1350,15,1,25000000.0,2025-04-24 11:51:53.412279,Inventory restock
1351,15,8,50000.0,2025-04-24 11:51:53.415709,Inventory restock
1352,15,2,3750000.0,2025-04-24 11:51:53.419141,Inventory restock
1353,15,4,500000.0,2025-04-24 11:51:53.422694,Inventory restock
1354,15,2,500000.0,2025-04-24 11:51:53.426401,Inventory restock
1355,15,1,5000000.0,2025-04-24 11:51:53.430111,Inventory restock
1356,15,1,25000.0,2025-04-24 11:51:53.433693,Inventory restock
1357,15,1,100000.0,2025-04-24 11:51:53.437367,Inventory restock
1358,15,4,7500.0,2025-04-24 11:51:53.441307,Inventory restock
1359,15,6,10000000.0,2025-04-24 11:51:53.445173,Inventory restock
1360,15,9,75000.0,2025-04-24 11:51:53.448942,Inventory restock
1361,15,1,500000.0,2025-04-24 11:51:53.452698,Inventory restock
1362,15,7,25000.0,2025-04-24 11:51:53.456362,Inventory restock
1363,15,1,500000.0,2025-04-24 11:51:53.460134,Inventory restock
1364,15,9,500000.0,2025-04-24 11:51:53.463857,Inventory restock
1365,15,1,500000.0,2025-04-24 11:51:53.467435,Inventory restock
1366,15,1,10000.0,2025-04-24 11:51:53.471165,Inventory restock
1367,15,1,5000.0,2025-04-24 11:51:53.474854,Inventory restock
1368,15,6,500000.0,2025-04-24 11:51:53.478706,Inventory restock
1369,15,3,500000.0,2025-04-24 11:51:53.482304,Inventory restock
1370,15,5,7500000.0,2025-04-24 11:51:53.486092,Inventory restock
1371,15,2,500000.0,2025-04-24 11:51:53.490127,Inventory restock
1372,15,6,500000.0,2025-04-24 11:51:53.494271,Inventory restock
1373,15,3,1039500.0,2025-04-24 11:51:53.498616,Inventory restock
1374,15,7,150000.0,2025-04-24 11:51:53.502730,Inventory restock
1375,15,1,250000.0,2025-04-24 11:51:53.506713,Inventory restock
1376,15,3,5000000.0,2025-04-24 11:51:53.510843,Inventory restock
1377,15,2,2500000.0,2025-04-24 11:51:53.515077,Inventory restock
1378,15,3,495000.0,2025-04-24 11:51:53.519341,Inventory restock
1379,15,1,50000.0,2025-04-24 11:51:53.523956,Inventory restock
1380,15,1,10000.0,2025-04-24 11:51:53.528277,Inventory restock
1381,15,1,500000.0,2025-04-24 11:51:53.532586,Inventory restock
1382,15,4,10000000.0,2025-04-24 11:51:53.536645,Inventory restock
1383,15,4,10000.0,2025-04-24 11:51:53.540702,Inventory restock
1384,15,2,50000.0,2025-04-24 11:51:53.545070,Inventory restock
1385,15,1,50000.0,2025-04-24 11:51:53.549391,Inventory restock
1386,15,10,500000.0,2025-04-24 11:51:53.553612,Inventory restock
1387,15,3,24750.0,2025-04-24 11:51:53.557668,Inventory restock
1388,15,1,500000.0,2025-04-24 11:51:53.562421,Inventory restock
1389,15,8,50000.0,2025-04-24 11:51:53.566641,Inventory restock
1390,15,4,100000.0,2025-04-24 11:51:53.570655,Inventory restock
1391,15,5,500000.0,2025-04-24 11:51:53.574912,Inventory restock
1392,15,1,500000.0,2025-04-24 11:51:53.579615,Inventory restock
1393,15,4,1500.0,2025-04-24 11:51:53.583947,Inventory restock
1394,15,4,2500000.0,2025-04-24 11:51:53.588140,Inventory restock
1395,15,15,500000.0,2025-04-24 11:51:53.592478,Inventory restock
1396,15,1,500000.0,2025-04-24 11:51:53.597035,Inventory restock
1397,15,1,5000000.0,2025-04-24 11:51:53.601521,Inventory restock
1398,15,15,495000.0,2025-04-24 11:51:53.605881,Inventory restock
1399,15,1,500000.0,2025-04-24 11:51:53.610863,Inventory restock
1400,15,3,100000.0,2025-04-24 11:51:53.617291,Inventory restock
1401,15,4,500000.0,2025-04-24 11:51:53.621775,Inventory restock
1402,15,7,1000000.0,2025-04-24 11:51:53.626190,Inventory restock
1403,15,1,7500.0,2025-04-24 11:51:53.630779,Inventory restock
1404,15,5,250000.0,2025-04-24 11:51:53.635127,Inventory restock
1405,15,5,500000.0,2025-04-24 11:51:53.639528,Inventory restock
1406,15,1,10000.0,2025-04-24 11:51:53.644227,Inventory restock
1407,15,1,12500.0,2025-04-24 11:51:53.648814,Inventory restock
1408,15,3,500000.0,2025-04-24 11:51:53.653251,Inventory restock
1409,15,4,15000.0,2025-04-24 11:51:53.657809,Inventory restock
1410,15,1,500000.0,2025-04-24 11:51:53.662598,Inventory restock
1411,15,1,100000.0,2025-04-24 11:51:53.667060,Inventory restock
1412,15,3,7000.0,2025-04-24 11:51:53.671406,Inventory restock
1413,15,3,50000.0,2025-04-24 11:51:53.675633,Inventory restock
1414,15,1,50000.0,2025-04-24 11:51:53.680386,Inventory restock
1415,15,3,500000.0,2025-04-24 11:51:53.684714,Inventory restock
1416,15,2,500000.0,2025-04-24 11:51:53.689100,Inventory restock
1417,15,1,250000.0,2025-04-24 11:51:53.694044,Inventory restock
1418,15,2,495000.0,2025-04-24 11:51:53.699122,Inventory restock
1419,15,1,7000.0,2025-04-24 11:51:53.704589,Inventory restock
1420,15,1,25000.0,2025-04-24 11:51:53.709483,Inventory restock
1421,15,4,500000.0,2025-04-24 11:51:53.714590,Inventory restock
1422,15,3,250000.0,2025-04-24 11:51:53.719152,Inventory restock
1423,15,1,25000.0,2025-04-24 11:51:53.723730,Inventory restock
1424,15,1,50000.0,2025-04-24 11:51:53.728705,Inventory restock
1425,15,1,5000.0,2025-04-24 11:51:53.733270,Inventory restock
1426,15,2,500000.0,2025-04-24 11:51:53.737822,Inventory restock
1427,15,4,50000.0,2025-04-24 11:51:53.742500,Inventory restock
1428,15,11,5000000.0,2025-04-24 11:51:53.747991,Inventory restock
1429,15,3,500000.0,2025-04-24 11:51:53.753516,Inventory restock
1430,15,3,15000.0,2025-04-24 11:51:53.758829,Inventory restock
1431,15,10,50000.0,2025-04-24 11:51:53.764734,Inventory restock
1432,15,1,50000.0,2025-04-24 11:51:53.770228,Inventory restock
1433,15,9,25000.0,2025-04-24 11:51:53.775058,Inventory restock
1434,15,1,500000.0,2025-04-24 11:51:53.780890,Inventory restock
1435,15,3,10000.0,2025-04-24 11:51:53.785946,Inventory restock
1436,15,1,500000.0,2025-04-24 11:51:53.790675,Inventory restock
1437,15,1,500000.0,2025-04-24 11:51:53.796853,Inventory restock
1438,15,4,100000.0,2025-04-24 11:51:53.802563,Inventory restock
1439,15,4,500000.0,2025-04-24 11:51:53.807641,Inventory restock
1440,15,1,15000.0,2025-04-24 11:51:53.813241,Inventory restock
1441,15,4,500000.0,2025-04-24 11:51:53.818096,Inventory restock
1442,15,4,2000000.0,2025-04-24 11:51:53.822572,Inventory restock
1443,15,2,25000.0,2025-04-24 11:51:53.828141,Inventory restock
1444,15,1,50000.0,2025-04-24 11:51:53.833190,Inventory restock
1445,15,2,500000.0,2025-04-24 11:51:53.837334,Inventory restock
1446,15,1,25000.0,2025-04-24 11:51:53.841377,Inventory restock
1447,15,5,500000.0,2025-04-24 11:51:53.845813,Inventory restock
1448,15,1,2500000.0,2025-04-24 11:51:53.850008,Inventory restock
1449,15,1,30000.0,2025-04-24 11:51:53.853794,Inventory restock
1450,15,3,500000.0,2025-04-24 11:51:53.857459,Inventory restock
1451,15,7,250000.0,2025-04-24 11:51:53.861156,Inventory restock
1452,15,1,500000.0,2025-04-24 11:51:53.864646,Inventory restock
1453,15,8,50000.0,2025-04-24 11:51:53.868067,Inventory restock
1454,15,11,2500000.0,2025-04-24 11:51:53.871199,Inventory restock
1455,15,1,5000.0,2025-04-24 11:51:53.874248,Inventory restock
1456,15,4,10000.0,2025-04-24 11:51:53.877213,Inventory restock
1457,15,1,500000.0,2025-04-24 11:51:53.879873,Inventory restock
1458,15,1,30250.0,2025-04-24 11:51:53.882624,Inventory restock
1459,16,3,500000.0,2025-04-24 11:51:53.885162,Inventory restock
1460,16,1,5000.0,2025-04-24 11:51:53.887760,Inventory restock
1461,16,1,12500.0,2025-04-24 11:51:53.890323,Inventory restock
1462,16,6,10000.0,2025-04-24 11:51:53.893205,Inventory restock
1463,16,2,50000.0,2025-04-24 11:51:53.895610,Inventory restock
1464,16,4,25000.0,2025-04-24 11:51:53.898147,Inventory restock
1465,16,1,100000.0,2025-04-24 11:51:53.900704,Inventory restock
1466,16,4,250000.0,2025-04-24 11:51:53.903178,Inventory restock
1467,16,2,2500.0,2025-04-24 11:51:53.905616,Inventory restock
1468,16,5,15000.0,2025-04-24 11:51:53.907982,Inventory restock
1469,16,5,500000.0,2025-04-24 11:51:53.910420,Inventory restock
1470,16,1,100000.0,2025-04-24 11:51:53.912717,Inventory restock
1471,16,1,25000000.0,2025-04-24 11:51:53.915021,Inventory restock
1472,16,8,50000.0,2025-04-24 11:51:53.917422,Inventory restock
1473,16,2,3750000.0,2025-04-24 11:51:53.919757,Inventory restock
1474,16,4,500000.0,2025-04-24 11:51:53.922149,Inventory restock
1475,16,2,500000.0,2025-04-24 11:51:53.924507,Inventory restock
1476,16,1,5000000.0,2025-04-24 11:51:53.926892,Inventory restock
1477,16,1,25000.0,2025-04-24 11:51:53.929209,Inventory restock
1478,16,1,100000.0,2025-04-24 11:51:53.931593,Inventory restock
1479,16,4,7500.0,2025-04-24 11:51:53.933971,Inventory restock
1480,16,6,9900000.0,2025-04-24 11:51:53.936317,Inventory restock
1481,16,9,75000.0,2025-04-24 11:51:53.938961,Inventory restock
1482,16,1,500000.0,2025-04-24 11:51:53.941274,Inventory restock
1483,16,7,25000.0,2025-04-24 11:51:53.943872,Inventory restock
1484,16,1,500000.0,2025-04-24 11:51:53.946509,Inventory restock
1485,16,9,500000.0,2025-04-24 11:51:53.948787,Inventory restock
1486,16,1,500000.0,2025-04-24 11:51:53.951281,Inventory restock
1487,16,1,10000.0,2025-04-24 11:51:53.953720,Inventory restock
1488,16,1,5000.0,2025-04-24 11:51:53.956094,Inventory restock
1489,16,6,500000.0,2025-04-24 11:51:53.958419,Inventory restock
1490,16,3,500000.0,2025-04-24 11:51:53.960989,Inventory restock
1491,16,5,7500000.0,2025-04-24 11:51:53.963226,Inventory restock
1492,16,2,500000.0,2025-04-24 11:51:53.965598,Inventory restock
1493,16,6,500000.0,2025-04-24 11:51:53.968019,Inventory restock
1494,16,3,1039500.0,2025-04-24 11:51:53.970376,Inventory restock
1495,16,7,150000.0,2025-04-24 11:51:53.972742,Inventory restock
1496,16,1,250000.0,2025-04-24 11:51:53.975077,Inventory restock
1497,16,3,5000000.0,2025-04-24 11:51:53.977433,Inventory restock
1498,16,2,2500000.0,2025-04-24 11:51:53.979728,Inventory restock
1499,16,3,500000.0,2025-04-24 11:51:53.982112,Inventory restock
1500,16,1,50000.0,2025-04-24 11:51:53.984477,Inventory restock
1501,16,1,10000.0,2025-04-24 11:51:53.986882,Inventory restock
1502,16,1,495000.0,2025-04-24 11:51:53.989504,Inventory restock
1503,16,4,10000000.0,2025-04-24 11:51:53.992113,Inventory restock
1504,16,4,10000.0,2025-04-24 11:51:53.994459,Inventory restock
1505,16,2,50000.0,2025-04-24 11:51:53.996858,Inventory restock
1506,16,1,50000.0,2025-04-24 11:51:53.999286,Inventory restock
1507,16,10,500000.0,2025-04-24 11:51:54.001683,Inventory restock
1508,16,3,25000.0,2025-04-24 11:51:54.003732,Inventory restock
1509,16,1,405000.0,2025-04-24 11:51:54.006084,Inventory restock
1510,16,8,50000.0,2025-04-24 11:51:54.008661,Inventory restock
1511,16,4,100000.0,2025-04-24 11:51:54.011112,Inventory restock
1512,16,5,500000.0,2025-04-24 11:51:54.013469,Inventory restock
1513,16,1,500000.0,2025-04-24 11:51:54.015942,Inventory restock
1514,16,4,1500.0,2025-04-24 11:51:54.018330,Inventory restock
1515,16,4,2500000.0,2025-04-24 11:51:54.020627,Inventory restock
1516,16,15,500000.0,2025-04-24 11:51:54.023005,Inventory restock
1517,16,1,500000.0,2025-04-24 11:51:54.025840,Inventory restock
1518,16,1,5000000.0,2025-04-24 11:51:54.028227,Inventory restock
1519,16,15,500000.0,2025-04-24 11:51:54.030653,Inventory restock
1520,16,1,500000.0,2025-04-24 11:51:54.033236,Inventory restock
1521,16,3,100000.0,2025-04-24 11:51:54.035809,Inventory restock
1522,16,4,500000.0,2025-04-24 11:51:54.038170,Inventory restock
1523,16,7,1000000.0,2025-04-24 11:51:54.040580,Inventory restock
1524,16,1,7425.0,2025-04-24 11:51:54.042975,Inventory restock
1525,16,5,250000.0,2025-04-24 11:51:54.045662,Inventory restock
1526,16,5,500000.0,2025-04-24 11:51:54.048071,Inventory restock
1527,16,1,10000.0,2025-04-24 11:51:54.050432,Inventory restock
1528,16,1,12500.0,2025-04-24 11:51:54.052839,Inventory restock
1529,16,3,500000.0,2025-04-24 11:51:54.055199,Inventory restock
1530,16,4,15000.0,2025-04-24 11:51:54.057560,Inventory restock
1531,16,1,500000.0,2025-04-24 11:51:54.060001,Inventory restock
1532,16,1,100000.0,2025-04-24 11:51:54.062481,Inventory restock
1533,16,3,7000.0,2025-04-24 11:51:54.064858,Inventory restock
1534,16,3,50000.0,2025-04-24 11:51:54.067288,Inventory restock
1535,16,1,50000.0,2025-04-24 11:51:54.069653,Inventory restock
1536,16,3,500000.0,2025-04-24 11:51:54.071970,Inventory restock
1537,16,2,500000.0,2025-04-24 11:51:54.074218,Inventory restock
1538,16,1,250000.0,2025-04-24 11:51:54.076563,Inventory restock
1539,16,2,500000.0,2025-04-24 11:51:54.078804,Inventory restock
1540,16,1,7000.0,2025-04-24 11:51:54.081162,Inventory restock
1541,16,1,30250.0,2025-04-24 11:51:54.083537,Inventory restock
1542,16,4,500000.0,2025-04-24 11:51:54.086303,Inventory restock
1543,16,3,250000.0,2025-04-24 11:51:54.088665,Inventory restock
1544,16,1,25000.0,2025-04-24 11:51:54.090985,Inventory restock
1545,16,1,50000.0,2025-04-24 11:51:54.093410,Inventory restock
1546,16,1,5000.0,2025-04-24 11:51:54.095721,Inventory restock
1547,16,2,500000.0,2025-04-24 11:51:54.098067,Inventory restock
1548,16,4,50000.0,2025-04-24 11:51:54.100473,Inventory restock
1549,16,11,5000000.0,2025-04-24 11:51:54.102751,Inventory restock
1550,16,3,500000.0,2025-04-24 11:51:54.105076,Inventory restock
1551,16,3,15000.0,2025-04-24 11:51:54.107425,Inventory restock
1552,16,10,50000.0,2025-04-24 11:51:54.109740,Inventory restock
1553,16,1,50000.0,2025-04-24 11:51:54.112134,Inventory restock
1554,16,9,25000.0,2025-04-24 11:51:54.114612,Inventory restock
1555,16,1,500000.0,2025-04-24 11:51:54.116990,Inventory restock
1556,16,3,10000.0,2025-04-24 11:51:54.119344,Inventory restock
1557,16,1,500000.0,2025-04-24 11:51:54.121679,Inventory restock
1558,16,1,500000.0,2025-04-24 11:51:54.123994,Inventory restock
1559,16,4,100000.0,2025-04-24 11:51:54.126293,Inventory restock
1560,16,4,500000.0,2025-04-24 11:51:54.128717,Inventory restock
1561,16,1,15000.0,2025-04-24 11:51:54.130960,Inventory restock
1562,16,4,500000.0,2025-04-24 11:51:54.133431,Inventory restock
1563,16,4,2000000.0,2025-04-24 11:51:54.135758,Inventory restock
1564,16,2,25000.0,2025-04-24 11:51:54.138268,Inventory restock
1565,16,1,50000.0,2025-04-24 11:51:54.140613,Inventory restock
1566,16,2,500000.0,2025-04-24 11:51:54.142957,Inventory restock
1567,16,1,30250.0,2025-04-24 11:51:54.145232,Inventory restock
1568,16,5,500000.0,2025-04-24 11:51:54.147824,Inventory restock
1569,16,1,2500000.0,2025-04-24 11:51:54.150203,Inventory restock
1570,16,1,30000.0,2025-04-24 11:51:54.152538,Inventory restock
1571,16,3,500000.0,2025-04-24 11:51:54.154840,Inventory restock
1572,16,7,250000.0,2025-04-24 11:51:54.157136,Inventory restock
1573,16,1,500000.0,2025-04-24 11:51:54.159413,Inventory restock
1574,16,8,50000.0,2025-04-24 11:51:54.161718,Inventory restock
1575,16,11,2500000.0,2025-04-24 11:51:54.163854,Inventory restock
1576,16,1,5000.0,2025-04-24 11:51:54.166226,Inventory restock
1577,16,4,10000.0,2025-04-24 11:51:54.168509,Inventory restock
1578,16,1,500000.0,2025-04-24 11:51:54.170854,Inventory restock
1579,16,1,25000.0,2025-04-24 11:51:54.173151,Inventory restock
1580,17,3,500000.0,2025-04-24 11:51:54.175424,Inventory restock
1581,17,1,5000.0,2025-04-24 11:51:54.177681,Inventory restock
1582,17,1,12500.0,2025-04-24 11:51:54.179799,Inventory restock
1583,17,6,10000.0,2025-04-24 11:51:54.182014,Inventory restock
1584,17,2,50000.0,2025-04-24 11:51:54.184333,Inventory restock
1585,17,4,30250.0,2025-04-24 11:51:54.186998,Inventory restock
1586,17,1,100000.0,2025-04-24 11:51:54.189511,Inventory restock
1587,17,4,250000.0,2025-04-24 11:51:54.191724,Inventory restock
1588,17,2,2500.0,2025-04-24 11:51:54.194084,Inventory restock
1589,17,5,15000.0,2025-04-24 11:51:54.196338,Inventory restock
1590,17,5,500000.0,2025-04-24 11:51:54.198682,Inventory restock
1591,17,1,100000.0,2025-04-24 11:51:54.201019,Inventory restock
1592,17,1,25000000.0,2025-04-24 11:51:54.203345,Inventory restock
1593,17,8,50000.0,2025-04-24 11:51:54.205670,Inventory restock
1594,17,2,3750000.0,2025-04-24 11:51:54.207953,Inventory restock
1595,17,4,500000.0,2025-04-24 11:51:54.210304,Inventory restock
1596,17,2,500000.0,2025-04-24 11:51:54.212508,Inventory restock
1597,17,1,5000000.0,2025-04-24 11:51:54.214859,Inventory restock
1598,17,1,25000.0,2025-04-24 11:51:54.217204,Inventory restock
1599,17,1,100000.0,2025-04-24 11:51:54.219494,Inventory restock
1600,17,4,7500.0,2025-04-24 11:51:54.221767,Inventory restock
1601,17,6,10000000.0,2025-04-24 11:51:54.224041,Inventory restock
1602,17,9,75000.0,2025-04-24 11:51:54.226345,Inventory restock
1603,17,1,500000.0,2025-04-24 11:51:54.228780,Inventory restock
1604,17,7,25000.0,2025-04-24 11:51:54.231109,Inventory restock
1605,17,1,500000.0,2025-04-24 11:51:54.236581,Inventory restock
1606,17,9,500000.0,2025-04-24 11:51:54.240938,Inventory restock
